sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,absences %,absences_category,average_grade,grade_category,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other
1,1.1286380660769095,1,0,1,1.1412916668364244,1.3489065468669248,0.784963089810801,1.1454729868764486,0.0,0,0,1,0,1,1,1,1,3.0,1.0,1.0,1.0,1.0,4.0,-0.7104558186629881,0.6347504298637872,0.6114801798074241,0.5674379077106733,-0.7102927894294354,0,0.6320049614798747,0.0,False,False,False,True,False,False,True,False,False,True,False,True,False
0,0.29498494908828243,0,1,1,-1.60062055123055,-1.410220480815421,2.2155033002136624,-1.2434813707803156,1.0,0,1,1,0,1,1,1,1,4.0,1.0,0.0,0.0,1.0,0.0,-0.7104558186629881,-1.181039308377364,-1.2537051731247193,-2.2725524102489647,-0.7102927894294354,0,-1.7187436733242003,3.0,False,True,False,False,False,False,True,False,False,False,True,True,False
0,1.1286380660769095,1,1,1,-0.6866498118748918,0.42919753763947616,0.784963089810801,-1.2434813707803156,0.0,0,1,1,0,1,1,1,1,4.0,1.0,2.0,0.0,1.0,3.0,-0.7104558186629881,0.029487183783403422,-0.18788497144920877,-0.08794447335693546,-0.7102927894294354,0,-0.09117711333984178,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1.1286380660769095,0,1,1,1.1412916668364244,1.3489065468669248,2.2155033002136624,-0.04900419195193345,0.0,0,1,1,0,0,1,1,1,2.0,1.0,1.0,3.0,1.0,4.0,0.5370802879491927,0.937382052903979,0.34502512938854646,0.13051632033226745,0.5381661987999173,2,0.45134507332161106,0.0,False,True,False,False,False,False,False,True,False,True,False,False,False
0,1.9622911830655367,1,0,1,0.22732092748076627,-0.49051147158797254,0.784963089810801,-0.04900419195193345,2.0,0,0,0,1,1,1,0,1,2.0,1.0,1.0,0.0,0.0,2.0,-0.2114413760181158,-1.181039308377364,-0.9872501227058417,-0.30640526704613835,-0.21180736607167217,1,-0.81490171034622,2.0,False,False,True,False,False,False,True,False,True,False,False,False,True
1,1.1286380660769095,0,0,1,-1.60062055123055,-0.49051147158797254,2.2155033002136624,-1.2434813707803156,0.0,0,1,1,1,1,0,1,1,3.0,2.0,2.0,1.0,2.0,2.0,-0.3361949866793339,0.937382052903979,0.34502512938854646,0.3489771140214704,-0.3353060069936406,1,0.541403756307412,0.0,False,False,False,False,False,False,True,False,False,True,False,False,False
0,0.29498494908828243,1,1,1,-0.6866498118748918,-0.49051147158797254,-0.6455771205920605,1.1454729868764486,0.0,0,0,0,1,1,1,0,1,2.0,3.0,2.0,0.0,0.0,2.0,0.2875730666267565,0.6347504298637872,0.07857007896966886,0.13051632033226745,0.286678057286091,2,0.2701426629766856,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0.29498494908828243,0,1,1,-1.60062055123055,-0.49051147158797254,-0.6455771205920605,-1.2434813707803156,0.0,0,0,0,1,1,1,1,0,2.0,4.0,4.0,0.0,2.0,0.0,1.036094730594065,-1.483670931417556,-1.520160223543597,-1.18024844180295,1.0366516221576807,3,-1.4474825799934739,3.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1.1286380660769095,0,0,1,1.1412916668364244,1.3489065468669248,0.784963089810801,1.1454729868764486,0.0,0,0,0,0,1,1,1,0,4.0,3.0,3.0,0.0,0.0,0.0,-0.7104558186629881,2.4505401681049386,1.9437554319018122,1.878202669845891,-0.7102927894294354,0,2.1689703162917704,1.0,False,True,False,False,False,True,False,False,False,False,True,True,False
0,1.1286380660769095,0,1,1,-1.60062055123055,-1.410220480815421,3.6460435106165234,1.1454729868764486,0.0,0,0,0,0,1,1,1,0,3.0,2.0,1.0,0.0,1.0,3.0,-0.46094859734055194,-0.8784076853371722,-0.720795072286964,-0.08794447335693546,-0.46105007775055384,0,-0.5436406170154936,2.0,False,True,False,False,False,True,False,False,True,False,False,True,False
0,1.1286380660769095,0,0,1,1.1412916668364244,1.3489065468669248,-0.6455771205920605,-0.04900419195193345,0.0,0,0,1,1,1,1,1,0,4.0,3.0,2.0,2.0,3.0,1.0,-0.2114413760181158,-0.8784076853371722,-0.45434002186808636,-0.08794447335693546,-0.21180736607167217,1,-0.4530394118430309,2.0,False,False,False,True,False,False,True,False,False,False,False,True,False
0,1.1286380660769095,1,1,1,0.22732092748076627,0.42919753763947616,-0.6455771205920605,-0.04900419195193345,0.0,0,0,1,0,1,1,1,1,3.0,0.0,2.0,0.0,1.0,0.0,-0.7104558186629881,1.240013675944171,1.1443902806451793,1.004359495089079,-0.7102927894294354,0,1.1745271481413275,1.0,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0.29498494908828243,0,1,1,0.22732092748076627,-1.410220480815421,-0.6455771205920605,-0.04900419195193345,0.0,0,1,1,1,0,1,1,0,3.0,4.0,3.0,1.0,2.0,0.0,1.4103555625777193,-0.27314443925678844,-0.18788497144920877,-0.08794447335693546,1.4093929747585303,3,-0.1817783185123045,2.0,False,False,False,False,False,True,False,False,False,False,True,True,False
1,1.1286380660769095,1,1,1,1.1412916668364244,1.3489065468669248,-0.6455771205920605,-0.04900419195193345,0.0,0,0,1,1,0,1,1,0,2.0,1.0,3.0,0.0,3.0,1.0,-0.2114413760181158,1.240013675944171,0.8779352302263017,0.7858987013998763,-0.21180736607167217,1,0.9938672599830639,0.0,False,False,False,True,False,False,False,True,True,False,False,False,False
1,1.1286380660769095,0,1,1,-0.6866498118748918,-1.410220480815421,0.784963089810801,-1.2434813707803156,0.0,0,0,0,1,0,1,1,1,3.0,3.0,2.0,0.0,2.0,4.0,-0.08668776535689772,-1.181039308377364,-1.2537051731247193,-0.7433268544245443,-0.08606329531475904,2,-1.0861628036769464,3.0,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0.29498494908828243,1,1,1,-0.6866498118748918,0.42919753763947616,0.784963089810801,-0.04900419195193345,0.0,0,0,0,1,1,1,1,0,3.0,3.0,2.0,0.0,0.0,2.0,-0.46094859734055194,0.029487183783403422,0.07857007896966886,-0.08794447335693546,-0.46105007775055384,0,-0.0011184303540408033,2.0,False,True,False,False,False,False,True,False,True,False,False,False,False
1,1.9622911830655367,0,1,1,-1.60062055123055,-1.410220480815421,0.784963089810801,-1.2434813707803156,1.0,0,0,0,0,1,1,0,0,3.0,2.0,1.0,0.0,2.0,4.0,-0.7104558186629881,-1.483670931417556,-1.520160223543597,-2.2725524102489647,-0.7102927894294354,0,-1.8999460836691258,3.0,False,True,False,False,False,False,True,False,False,True,False,True,False
1,1.1286380660769095,0,1,1,1.1412916668364244,-0.49051147158797254,0.784963089810801,-1.2434813707803156,1.0,0,0,1,0,1,1,0,0,4.0,3.0,2.0,3.0,2.0,2.0,1.036094730594065,-1.483670931417556,-1.520160223543597,-1.18024844180295,1.0366516221576807,3,-1.4474825799934739,3.0,False,True,False,False,False,True,False,False,True,False,False,False,False
0,1.1286380660769095,0,1,1,-0.6866498118748918,-0.49051147158797254,0.784963089810801,1.1454729868764486,0.0,0,0,1,0,1,1,0,0,4.0,2.0,2.0,0.0,2.0,3.0,-0.46094859734055194,-0.27314443925678844,-0.45434002186808636,-0.08794447335693546,-0.46105007775055384,0,-0.2723795236847672,2.0,False,False,False,False,False,True,False,False,False,True,False,True,False
0,1.1286380660769095,0,1,1,1.1412916668364244,1.3489065468669248,2.2155033002136624,-1.2434813707803156,0.0,0,1,1,1,1,1,1,1,3.0,3.0,2.0,1.0,1.0,4.0,0.16281945596553843,-1.483670931417556,-1.520160223543597,-0.9617876481137472,0.16317941636412261,2,-1.3574238970076729,3.0,False,False,False,True,False,False,False,False,False,False,True,True,False
0,1.9622911830655367,0,1,1,-0.6866498118748918,0.42919753763947616,-0.6455771205920605,1.1454729868764486,1.0,0,0,0,1,0,1,1,0,4.0,3.0,1.0,0.0,1.0,4.0,-0.7104558186629881,-1.181039308377364,-1.520160223543597,-2.2725524102489647,-0.7102927894294354,0,-1.809344878496663,3.0,False,False,True,False,False,True,False,False,False,False,False,True,False
0,1.1286380660769095,1,0,1,0.22732092748076627,-1.410220480815421,-0.6455771205920605,-0.04900419195193345,0.0,0,1,1,0,1,1,1,0,3.0,2.0,3.0,0.0,0.0,0.0,-0.7104558186629881,-1.181039308377364,-0.45434002186808636,-0.5248660607353413,-0.7102927894294354,0,-0.7243005051737573,2.0,False,False,False,True,False,False,True,False,False,False,False,True,False
0,1.1286380660769095,1,1,1,-1.60062055123055,-1.410220480815421,0.784963089810801,-0.04900419195193345,1.0,0,0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0,-0.7104558186629881,-1.483670931417556,-1.520160223543597,-2.2725524102489647,-0.7102927894294354,0,-1.8999460836691258,3.0,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0.29498494908828243,1,0,1,0.22732092748076627,-1.410220480815421,0.784963089810801,-1.2434813707803156,0.0,0,0,0,0,0,1,1,0,1.0,3.0,4.0,2.0,3.0,1.0,-0.3361949866793339,0.937382052903979,1.410845331064057,1.222820288778282,-0.3353060069936406,1,1.2651283533137903,1.0,False,False,True,False,False,False,True,False,False,False,False,True,False
1,1.1286380660769095,0,0,1,0.22732092748076627,-0.49051147158797254,2.2155033002136624,-1.2434813707803156,0.0,0,0,0,0,0,1,1,0,3.0,3.0,0.0,2.0,3.0,4.0,-0.7104558186629881,0.029487183783403422,0.34502512938854646,-0.08794447335693546,-0.7102927894294354,0,0.08948277481842191,0.0,False,False,True,False,False,True,False,False,False,False,False,True,False
1,1.9622911830655367,1,0,1,-1.60062055123055,-1.410220480815421,-0.6455771205920605,-1.2434813707803156,0.0,0,0,0,0,1,1,1,0,2.0,1.0,2.0,2.0,2.0,4.0,-0.08668776535689772,-0.8784076853371722,-0.45434002186808636,-0.30640526704613835,-0.08606329531475904,2,-0.5436406170154936,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False
